#PlanetID TimeOfDay
684664 	NIGHT
342337 	NIGHT
553922 	NIGHT
793201 	NIGHT
506373 	DAY
883902 	NIGHT
751044 	NIGHT
949469 	DAY
631476 	DAY
593164 	DAY
553601 	NIGHT
524809 	NIGHT
869694 	NIGHT
993298 	NIGHT
848389 	NIGHT
920856 	NIGHT
435470 	NIGHT
31890 	NIGHT
696632 	NIGHT
705732 	DAY
165242 	NIGHT
224458 	DAY
967908 	NIGHT
48016 	NIGHT
265970 	NIGHT
61124 	NIGHT
674681 	NIGHT
253852 	NIGHT
688513 	NIGHT
312055 	NIGHT
489024 	DAY
862228 	NIGHT
547697 	DAY
41330 	DAY
154451 	NIGHT
487157 	NIGHT
256849 	DAY
619290 	NIGHT
196055 	DAY
745680 	NIGHT
458614 	NIGHT
558182 	NIGHT
641129 	NIGHT
736353 	NIGHT
300480 	NIGHT
57294 	DAY
728695 	NIGHT
957641 	NIGHT
106639 	NIGHT
237487 	NIGHT
168015 	DAY
204570 	NIGHT
278343 	NIGHT
118747 	NIGHT
25103 	NIGHT
212800 	NIGHT
388868 	DAY
699075 	NIGHT
684789 	NIGHT
334940 	NIGHT
424082 	NIGHT
856541 	NIGHT
618836 	NIGHT
982702 	NIGHT
354166 	DAY
449883 	DAY
464855 	NIGHT
788274 	NIGHT
923163 	NIGHT
110453 	NIGHT
603093 	NIGHT
333804 	NIGHT
705592 	NIGHT
583142 	NIGHT
544278 	DAY
846187 	NIGHT
219744 	NIGHT
671424 	NIGHT
329382 	DAY
983292 	NIGHT
55639 	NIGHT
195471 	NIGHT
265690 	NIGHT
166755 	NIGHT
110418 	NIGHT
474751 	NIGHT
928129 	NIGHT
111669 	NIGHT
260303 	NIGHT
764511 	NIGHT
251451 	NIGHT
992990 	DAY
521768 	DAY
614411 	NIGHT
37352 	NIGHT
188231 	DAY
270353 	NIGHT
182823 	NIGHT
639047 	NIGHT
915538 	NIGHT
198080 	NIGHT
376884 	NIGHT
592808 	NIGHT
111419 	DAY
578167 	NIGHT
923096 	NIGHT
578407 	DAY
114239 	NIGHT
575263 	NIGHT
965234 	NIGHT
164425 	NIGHT
211180 	NIGHT
359609 	NIGHT
848370 	NIGHT
25648 	NIGHT
88300 	DAY
585694 	NIGHT
30831 	NIGHT
856505 	NIGHT
17897 	NIGHT
821068 	DAY
99984 	NIGHT
406796 	NIGHT
306489 	NIGHT
777475 	NIGHT
183462 	NIGHT
820074 	NIGHT
606971 	NIGHT
958425 	NIGHT
380003 	NIGHT
784641 	NIGHT
791322 	DAY
545132 	NIGHT
164997 	NIGHT
448991 	NIGHT
516350 	DAY
411312 	NIGHT
471011 	NIGHT
620914 	NIGHT
422940 	NIGHT
802850 	DAY
56871 	NIGHT
754778 	NIGHT
74020 	NIGHT
490991 	NIGHT
380382 	NIGHT
761883 	NIGHT
997662 	DAY
350663 	NIGHT
87112 	NIGHT
689343 	DAY
490991 	NIGHT
380382 	NIGHT
761883 	NIGHT
997662 	DAY
350663 	NIGHT
87112 	NIGHT
689343 	NIGHT
287620 	NIGHT
236435 	NIGHT
42881 	DAY
891426 	DAY
982338 	NIGHT
788771 	NIGHT
246912 	DAY
827508 	NIGHT
916747 	NIGHT
256184 	NIGHT
885923 	NIGHT
873287 	NIGHT
254220 	NIGHT
496171 	NIGHT
110929 	DAY
193569 	NIGHT
249797 	NIGHT
641387 	DAY
273428 	DAY
753753 	NIGHT
976556 	NIGHT
431564 	NIGHT
530474 	NIGHT
586872 	NIGHT
797767 	NIGHT
209037 	DAY
418963 	NIGHT
567504 	NIGHT
317296 	NIGHT
646594 	DAY
401556 	NIGHT
342892 	NIGHT
837892 	NIGHT
376751 	NIGHT
271020 	DAY
202963 	NIGHT
592132 	DAY
72995 	NIGHT
778009 	DAY
570147 	NIGHT
34804 	DAY
567720 	NIGHT
8905 	DAY
216315 	NIGHT
789667 	NIGHT
950184 	NIGHT
47169 	NIGHT
873268 	NIGHT
336726 	DAY
461367 	NIGHT
114283 	NIGHT
676564 	NIGHT
183067 	NIGHT
361926 	NIGHT
142672 	NIGHT
962382 	NIGHT
1035 	NIGHT
898533 	DAY
802850 	DAY
56871 	NIGHT
754778 	DAY
43908 	DAY
495169 	NIGHT
494681 	NIGHT
578265 	NIGHT
138842 	NIGHT
192716 	NIGHT
499067 	NIGHT
182492 	DAY
636596 	NIGHT
201593 	NIGHT
344215 	NIGHT
368203 	NIGHT
955890 	NIGHT
34382 	DAY
30604 	NIGHT
146684 	NIGHT
419727 	NIGHT
277799 	DAY
825430 	NIGHT
64935 	NIGHT
339234 	NIGHT
94900 	NIGHT
548265 	NIGHT
821922 	DAY
162825 	NIGHT
633214 	NIGHT
515068 	DAY
55771 	NIGHT
587152 	NIGHT
605788 	NIGHT
216349 	NIGHT
293823 	NIGHT
743042 	NIGHT
580387 	DAY
362724 	NIGHT
267495 	NIGHT
152190 	DAY
290271 	DAY
734923 	NIGHT
493525 	DAY
106343 	NIGHT
459699 	DAY
631749 	NIGHT
333014 	NIGHT
612519 	NIGHT
701872 	NIGHT
721351 	NIGHT
330756 	NIGHT
92365 	NIGHT
316076 	NIGHT
646025 	NIGHT
496810 	NIGHT
863608 	NIGHT
610856 	NIGHT
389531 	NIGHT
318689 	DAY
591141 	NIGHT
155442 	DAY
192540 	NIGHT
305110 	NIGHT
382716 	NIGHT
999660 	DAY
859807 	NIGHT
836058 	NIGHT
955688 	NIGHT
775458 	NIGHT
152992 	NIGHT
587096 	NIGHT
293056 	DAY
448367 	NIGHT
524662 	NIGHT
956398 	NIGHT
173611 	NIGHT
318682 	NIGHT
878883 	NIGHT
945734 	DAY
244941 	NIGHT
275147 	NIGHT
95156 	DAY
795129 	NIGHT
321813 	NIGHT
814739 	NIGHT
35585 	NIGHT
418087 	NIGHT
293450 	NIGHT
546805 	NIGHT
930108 	DAY
610032 	NIGHT
999217 	NIGHT
22133 	NIGHT
119564 	NIGHT
423513 	DAY
489256 	NIGHT
82019 	NIGHT
153884 	NIGHT
848737 	NIGHT
770402 	NIGHT
367767 	DAY
325344 	DAY
801234 	NIGHT
419096 	NIGHT
308881 	NIGHT
473942 	NIGHT
173020 	NIGHT
666939 	NIGHT
979139 	NIGHT
455122 	NIGHT
509514 	NIGHT
304527 	DAY
761410 	NIGHT
603374 	NIGHT
836408 	DAY
479699 	NIGHT
189449 	NIGHT
161836 	NIGHT
646854 	NIGHT
126767 	NIGHT
675723 	NIGHT
628100 	NIGHT
205023 	NIGHT
809455 	NIGHT
264703 	NIGHT
516201 	NIGHT
828586 	NIGHT
996505 	NIGHT
315344 	NIGHT
529717 	NIGHT
506225 	NIGHT
923237 	NIGHT
244941 	DAY
219207 	DAY
987183 	DAY
160686 	NIGHT
842171 	NIGHT
518898 	DAY
603510 	NIGHT
21047 	NIGHT
988922 	NIGHT
878760 	NIGHT
2965 	DAY
86870 	NIGHT
849166 	NIGHT
311266 	DAY
25423 	DAY
544001 	DAY
872137 	NIGHT
527670 	NIGHT
709032 	NIGHT
834808 	NIGHT
288408 	NIGHT
53754 	NIGHT
670997 	DAY
674075 	NIGHT
85105 	NIGHT
202155 	NIGHT
702720 	NIGHT
548177 	NIGHT
613891 	NIGHT
264680 	DAY
374026 	NIGHT
535653 	NIGHT
543320 	NIGHT
981129 	NIGHT
424535 	NIGHT
766583 	NIGHT
470868 	NIGHT
579000 	NIGHT
228051 	NIGHT
71226 	NIGHT
981139 	DAY
238378 	NIGHT
963450 	NIGHT
874290 	NIGHT
680536 	NIGHT
197663 	DAY
146084 	NIGHT
886427 	NIGHT
334242 	NIGHT
290098 	DAY
36070 	NIGHT
238548 	NIGHT
521290 	NIGHT
81293 	NIGHT
906023 	NIGHT
955792 	NIGHT
148106 	NIGHT
144161 	NIGHT
350147 	NIGHT
39380 	NIGHT
327851 	NIGHT
922744 	NIGHT
202251 	NIGHT
289288 	NIGHT
733695 	NIGHT
663055 	NIGHT
354332 	DAY
775202 	NIGHT
687631 	NIGHT
853864 	DAY
226918 	DAY
411530 	NIGHT
291907 	NIGHT
585239 	NIGHT
406601 	DAY
209700 	NIGHT
140621 	NIGHT
780866 	NIGHT
856533 	DAY
839483 	NIGHT
874010 	NIGHT
9589 	NIGHT
563974 	NIGHT
61529 	NIGHT
324834 	NIGHT
569353 	NIGHT
167274 	DAY
222274 	NIGHT
16382 	NIGHT
696051 	DAY
570726 	DAY
484427 	NIGHT
649440 	NIGHT
818017 	DAY
309502 	NIGHT
333626 	NIGHT
843743 	NIGHT
656551 	NIGHT
870329 	DAY
567720 	NIGHT
8905 	NIGHT
131155 	NIGHT
898955 	NIGHT
684928 	NIGHT
714801 	NIGHT
346804 	DAY
76596 	NIGHT
402610 	NIGHT
598252 	NIGHT
257074 	NIGHT
759846 	NIGHT
949399 	NIGHT
16999 	NIGHT
436822 	NIGHT
800740 	NIGHT
386952 	DAY
337893 	DAY
104144 	NIGHT
156002 	NIGHT
371645 	NIGHT
885279 	NIGHT
791550 	NIGHT
94979 	NIGHT
817696 	NIGHT
912000 	NIGHT
323850 	NIGHT
397631 	NIGHT
913979 	NIGHT
867927 	NIGHT
416159 	NIGHT
673084 	NIGHT
267407 	NIGHT
541839 	DAY
19056 	NIGHT
104276 	NIGHT
257833 	NIGHT
498855 	NIGHT
878157 	NIGHT
381060 	NIGHT
622742 	NIGHT
492736 	NIGHT
914991 	NIGHT
784099 	DAY
811292 	NIGHT
575301 	DAY
230671 	NIGHT
129675 	NIGHT
406775 	DAY
271550 	NIGHT
685278 	NIGHT
522864 	NIGHT
621313 	NIGHT
424684 	NIGHT
545103 	NIGHT
509772 	NIGHT
963596 	NIGHT
900969 	NIGHT
198173 	DAY
297087 	NIGHT
163530 	NIGHT
756311 	NIGHT
881480 	NIGHT
272796 	NIGHT
155372 	NIGHT
774869 	DAY
858123 	NIGHT
727860 	NIGHT
760776 	NIGHT
594328 	DAY
820967 	NIGHT
164615 	NIGHT
491753 	NIGHT
814958 	NIGHT
755012 	NIGHT
127188 	NIGHT
784358 	NIGHT
617383 	NIGHT
806915 	NIGHT
968712 	NIGHT
35304 	DAY
937398 	NIGHT
750513 	DAY
486948 	NIGHT
725991 	NIGHT
892829 	NIGHT
566228 	NIGHT
713023 	NIGHT
954913 	NIGHT
687736 	NIGHT
116783 	DAY
14971 	NIGHT
41211 	NIGHT
768390 	NIGHT
542819 	NIGHT
482304 	NIGHT
381688 	NIGHT
382800 	NIGHT
903858 	NIGHT
855697 	NIGHT
620086 	NIGHT
891625 	NIGHT
380185 	NIGHT
57934 	NIGHT
33813 	DAY
39332 	NIGHT
272091 	NIGHT
219794 	NIGHT
224803 	NIGHT
122414 	NIGHT
533908 	NIGHT
691715 	NIGHT
608732 	NIGHT
123591 	NIGHT
801020 	NIGHT
741900 	NIGHT
5033 	NIGHT
206154 	NIGHT
256534 	NIGHT
225709 	NIGHT
513069 	NIGHT
587590 	NIGHT
124998 	DAY
83728 	NIGHT
646259 	DAY
54959 	NIGHT
8646 	NIGHT
610360 	NIGHT
742072 	DAY
705734 	DAY
908017 	NIGHT
552283 	NIGHT
423658 	NIGHT
330034 	NIGHT
119090 	DAY
450485 	NIGHT
854467 	NIGHT
740688 	NIGHT
785336 	NIGHT
393911 	NIGHT
132729 	NIGHT
819826 	NIGHT
527333 	NIGHT
109512 	NIGHT
629792 	DAY
526940 	NIGHT
714186 	NIGHT
730811 	NIGHT
84820 	NIGHT
91455 	DAY
432278 	NIGHT
107536 	NIGHT
357076 	NIGHT
106997 	NIGHT
755080 	NIGHT
153940 	NIGHT
565948 	NIGHT
740502 	DAY
483821 	NIGHT
537758 	NIGHT
449409 	NIGHT
975700 	NIGHT
579673 	NIGHT
294886 	NIGHT
615477 	NIGHT
190228 	DAY
631311 	DAY
861855 	NIGHT
414815 	NIGHT
786569 	NIGHT
195624 	NIGHT
938266 	NIGHT
568989 	NIGHT
438499 	NIGHT
222581 	NIGHT
915598 	DAY
144595 	NIGHT
273452 	NIGHT
138800 	NIGHT
170356 	NIGHT
614309 	NIGHT
115047 	NIGHT
52244 	NIGHT
938382 	NIGHT
858042 	NIGHT
127458 	NIGHT
815774 	NIGHT
376220 	NIGHT
286734 	NIGHT
411530 	NIGHT
291907 	NIGHT
585239 	NIGHT
406601 	NIGHT
932561 	NIGHT
575619 	NIGHT
30383 	NIGHT
69575 	DAY
776799 	NIGHT
888701 	DAY
122781 	NIGHT
660771 	NIGHT
414924 	NIGHT
276739 	DAY
380948 	NIGHT
672741 	NIGHT
973490 	NIGHT
493058 	NIGHT
703528 	NIGHT
81728 	NIGHT
328737 	NIGHT
39916 	DAY
104687 	DAY
727513 	NIGHT
439686 	NIGHT
173918 	DAY
410541 	NIGHT
930656 	NIGHT
606551 	NIGHT
362280 	NIGHT
587343 	NIGHT
367250 	NIGHT
985528 	NIGHT
558737 	NIGHT
583775 	DAY
216060 	NIGHT
561999 	DAY
700256 	NIGHT
238746 	NIGHT
647716 	NIGHT
668043 	NIGHT
651730 	NIGHT
351083 	DAY
149587 	NIGHT
894037 	NIGHT
512380 	NIGHT
271908 	NIGHT
868274 	DAY
584571 	NIGHT
96620 	NIGHT
708915 	NIGHT
911597 	NIGHT
928032 	NIGHT
594934 	NIGHT
940777 	NIGHT
375427 	DAY
651482 	NIGHT
476231 	DAY
977878 	NIGHT
91436 	DAY
550084 	DAY
942124 	NIGHT
310404 	NIGHT
692257 	NIGHT
963586 	NIGHT
669420 	DAY
345264 	NIGHT
10844 	NIGHT
985003 	NIGHT
264499 	NIGHT
349104 	NIGHT
373998 	NIGHT
79975 	NIGHT
690230 	NIGHT
453692 	NIGHT
121794 	NIGHT
228493 	NIGHT
304820 	DAY
276491 	NIGHT
785799 	DAY
66939 	NIGHT
452514 	DAY
128737 	NIGHT
962825 	NIGHT
77331 	NIGHT
379121 	NIGHT
121397 	NIGHT
894989 	DAY
331700 	NIGHT
536418 	NIGHT
51710 	NIGHT
944351 	NIGHT
711117 	NIGHT
604396 	DAY
553713 	NIGHT
784346 	NIGHT
704504 	NIGHT
341407 	DAY
690008 	NIGHT
566161 	NIGHT
98671 	NIGHT
752527 	NIGHT
993948 	DAY
330506 	NIGHT
51110 	NIGHT
925792 	NIGHT
732402 	NIGHT
453319 	NIGHT
753836 	NIGHT
701180 	NIGHT
480879 	NIGHT
828622 	NIGHT
383539 	NIGHT
324178 	NIGHT
714033 	NIGHT
38065 	DAY
810699 	NIGHT
978577 	NIGHT
804544 	NIGHT
877408 	NIGHT
779250 	DAY
392892 	NIGHT
502039 	NIGHT
602798 	NIGHT
54916 	NIGHT
214515 	NIGHT
227863 	NIGHT
658568 	NIGHT
193546 	NIGHT
570726 	DAY
484427 	NIGHT
649440 	DAY
301995 	NIGHT
673456 	NIGHT
879604 	NIGHT
759692 	DAY
489275 	DAY
916286 	NIGHT
467566 	NIGHT
917054 	NIGHT
57478 	NIGHT
941606 	NIGHT
899485 	DAY
369398 	DAY
190868 	NIGHT
581525 	DAY
350798 	NIGHT
111347 	NIGHT
964881 	NIGHT
760992 	NIGHT
33291 	NIGHT
134197 	NIGHT
695121 	NIGHT
903836 	NIGHT
43508 	DAY
493646 	NIGHT
998032 	NIGHT
288321 	DAY
511095 	NIGHT
918596 	NIGHT
813879 	NIGHT
11273 	NIGHT
32863 	DAY
877261 	NIGHT
195933 	DAY
476117 	DAY
759418 	NIGHT
915409 	DAY
448865 	NIGHT
978470 	NIGHT
964570 	NIGHT
983067 	NIGHT
987960 	NIGHT
589281 	NIGHT
408365 	NIGHT
953912 	NIGHT
506025 	NIGHT
480164 	DAY
51498 	NIGHT
758562 	NIGHT
899711 	NIGHT
622314 	NIGHT
99470 	NIGHT
877458 	NIGHT
982735 	NIGHT
987605 	NIGHT
140265 	NIGHT
366179 	NIGHT
771940 	DAY
644655 	DAY
785336 	NIGHT
393911 	NIGHT
132729 	NIGHT
819826 	NIGHT
527333 	DAY
757225 	NIGHT
608124 	NIGHT
557577 	NIGHT
690062 	NIGHT
863189 	NIGHT
564244 	NIGHT
120865 	NIGHT
250812 	DAY
128101 	NIGHT
273829 	NIGHT
826 	NIGHT
584709 	NIGHT
225267 	NIGHT
689984 	NIGHT
911436 	DAY
219866 	NIGHT
502562 	NIGHT
682249 	DAY
66758 	NIGHT
488073 	NIGHT
903288 	NIGHT
127895 	NIGHT
51746 	NIGHT
705625 	DAY
29336 	DAY
692257 	DAY
57592 	NIGHT
318573 	DAY
698154 	NIGHT
444640 	NIGHT
878679 	NIGHT
94057 	NIGHT
509436 	NIGHT
501490 	NIGHT
47879 	NIGHT
915918 	NIGHT
123765 	NIGHT
377215 	NIGHT
174209 	NIGHT
937563 	NIGHT
315380 	NIGHT
942055 	NIGHT
274185 	NIGHT
839483 	NIGHT
874010 	NIGHT
9589 	NIGHT
563974 	NIGHT
61529 	NIGHT
324834 	DAY
776297 	NIGHT
78468 	DAY
169070 	NIGHT
726403 	NIGHT
555084 	NIGHT
553666 	DAY
142964 	NIGHT
336315 	NIGHT
718949 	NIGHT
359170 	NIGHT
571104 	NIGHT
794132 	NIGHT
594845 	NIGHT
28170 	NIGHT
502650 	NIGHT
713078 	NIGHT
23060 	DAY
714178 	NIGHT
321800 	NIGHT
648341 	NIGHT
274175 	DAY
412464 	NIGHT
608452 	NIGHT
671532 	NIGHT
649242 	NIGHT
272801 	NIGHT
5652 	NIGHT
319401 	NIGHT
577212 	NIGHT
232621 	NIGHT
349366 	NIGHT
184291 	NIGHT
228556 	NIGHT
843637 	NIGHT
76274 	NIGHT
407810 	NIGHT
538251 	NIGHT
774565 	NIGHT
351158 	NIGHT
247358 	DAY
398637 	DAY
810206 	NIGHT
964456 	DAY
220753 	DAY
718016 	NIGHT
645391 	NIGHT
629287 	NIGHT
814428 	NIGHT
362824 	NIGHT
321916 	NIGHT
197165 	NIGHT
664061 	NIGHT
670935 	DAY
285586 	NIGHT
350289 	NIGHT
736735 	NIGHT
801383 	NIGHT
138474 	NIGHT
197361 	NIGHT
102067 	NIGHT
803010 	NIGHT
586143 	DAY
483155 	NIGHT
851462 	NIGHT
751961 	NIGHT
169198 	NIGHT
500908 	NIGHT
162874 	DAY
600000 	NIGHT
187450 	NIGHT
102770 	DAY
254148 	NIGHT
222828 	NIGHT
114742 	NIGHT
472523 	NIGHT
788404 	NIGHT
952521 	NIGHT
524185 	NIGHT
15958 	NIGHT
321804 	NIGHT
360751 	NIGHT
817892 	NIGHT
84608 	NIGHT
52700 	DAY
766070 	NIGHT
959365 	NIGHT
402128 	NIGHT
790223 	DAY
540785 	NIGHT
415711 	NIGHT
708453 	NIGHT
190159 	NIGHT
686392 	NIGHT
300242 	NIGHT
500054 	NIGHT
976405 	NIGHT
288130 	NIGHT
789304 	NIGHT
433138 	NIGHT
900281 	NIGHT
377600 	DAY
958641 	NIGHT
230270 	NIGHT
765315 	DAY
546998 	NIGHT
631476 	NIGHT
975583 	NIGHT
930280 	NIGHT
570679 	NIGHT
50626 	NIGHT
612459 	NIGHT
915168 	NIGHT
855947 	NIGHT
962093 	DAY
231826 	NIGHT
691651 	NIGHT
644230 	NIGHT
887126 	NIGHT
